,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
1169,0.15281501340482573,0.004784688995215311,0.0012038999019364394,3,2,2,7,Recent Customers
1170,0.2546916890080429,0.004784688995215311,0.004416500402096999,2,2,4,8,Recent Customers
1171,0.7882037533512064,0.0,0.0010970499491766807,1,1,2,4,Recent Customers
1172,0.289544235924933,0.004784688995215311,0.0021726513941420673,2,2,3,7,Recent Customers
1173,0.7050938337801609,0.0,0.003290792967260304,1,1,3,5,Recent Customers
1174,0.47989276139410186,0.0,0.0013439397197818946,1,1,2,4,Recent Customers
1175,0.450402144772118,0.0,0.000566904308479882,2,1,1,4,Recent Customers
1176,0.09115281501340483,0.0,0.000255740401294733,3,1,1,5,Recent Customers
1177,0.058981233243967826,0.00956937799043062,0.002029042773599225,4,3,3,10,Loyal Customers
1178,0.04289544235924933,0.014354066985645932,0.0029947250954851005,4,4,3,11,Loyal Customers
1179,0.05630026809651474,0.019138755980861243,0.018247145439630453,4,4,5,13,Champions
1180,0.20911528150134048,0.00956937799043062,0.0020041325307714655,2,3,3,8,Needs Attention
1181,0.17158176943699732,0.0,0.0003233335243832377,3,1,1,5,Recent Customers
1182,0.9651474530831099,0.0,0.00036401787513344646,1,1,1,3,Recent Customers
1183,0.005361930294906166,0.02392344497607655,0.008662626163420757,5,5,5,15,Champions
1184,0.026809651474530828,0.014354066985645932,0.0026589721377149565,5,4,3,12,Champions
1185,0.4691689008042895,0.00956937799043062,0.00240697897925248,2,3,3,8,Needs Attention
1186,0.5817694369973191,0.004784688995215311,0.011602430954195773,1,2,5,8,Recent Customers
1187,0.016085790884718495,0.028708133971291867,0.012546768267148577,5,5,5,15,Champions
1188,0.002680965147453083,0.004784688995215311,0.0015699876826343702,5,3,2,10,Potential Loyalist
1189,0.4101876675603217,0.004784688995215311,0.0011525805191480182,2,3,2,7,Promising Customers
1190,0.010723860589812333,0.019138755980861243,0.0036630904646516873,5,4,4,13,Champions
1191,0.20911528150134048,0.00956937799043062,0.002134857773576742,2,3,3,8,Needs Attention
1192,0.05361930294906166,0.004784688995215311,0.0008216097569923729,4,3,1,8,Needs Attention
1193,0.05630026809651474,0.004784688995215311,0.0006050904973419201,4,3,1,8,Needs Attention
1194,0.8230563002680965,0.014354066985645932,0.0023716121445213774,1,4,3,8,Needs Attention
1195,0.38873994638069703,0.0,0.0002880023776791091,2,1,1,4,Recent Customers
1196,0.016085790884718495,0.08133971291866028,0.03231172549397761,5,5,5,15,Champions
1197,0.04825737265415549,0.03349282296650718,0.009843685728093922,4,5,5,14,Champions
1198,0.18766756032171583,0.004784688995215311,0.0006789647131778254,3,3,1,7,Promising Customers
1199,0.7667560321715818,0.0,0.0009446620739982673,1,1,2,4,Recent Customers
1200,0.128686327077748,0.0,0.0014760211076121777,3,1,2,6,Recent Customers
1201,0.08042895442359249,0.02392344497607655,0.009015794878354149,4,5,5,14,Champions
1202,0.5522788203753352,0.0,0.0012775599896105016,1,1,2,4,Recent Customers
1203,0.03753351206434316,0.004784688995215311,0.0007023046828187347,4,3,1,8,Needs Attention
1204,0.19302949061662197,0.0,0.0031043944023757945,2,1,3,6,Recent Customers
1205,0.1581769436997319,0.0,0.0007142601718549801,3,1,1,5,Recent Customers
1206,0.10187667560321716,0.014354066985645932,0.006680120576995454,3,4,4,11,Loyal Customers
1207,0.0777479892761394,0.05263157894736842,0.009291128006457533,4,5,5,14,Champions
1208,0.06970509383378017,0.019138755980861243,0.0032851185709714585,4,4,3,11,Loyal Customers
1209,0.00804289544235925,0.06698564593301436,0.025196210987900973,5,5,5,15,Champions
1210,0.04289544235924933,0.0,0.0011436585124045514,4,1,2,7,Recent Customers
1211,0.05093833780160858,0.02392344497607655,0.01480325083665226,4,5,5,14,Champions
1212,0.1742627345844504,0.004784688995215311,0.00451838971910739,3,3,4,10,Loyal Customers
1213,0.5683646112600537,0.0,0.001110968279696489,1,1,2,4,Recent Customers
1214,0.029490616621983913,0.02392344497607655,0.0030547880448821194,5,5,3,13,Champions
1215,0.0777479892761394,0.0,0.00027408404715930084,4,1,1,6,Recent Customers
1216,0.1126005361930295,0.03827751196172249,0.012370754918113465,3,5,5,13,Champions
1217,0.00804289544235925,0.02392344497607655,0.00825514027143314,5,5,5,15,Champions
1218,0.03753351206434316,0.019138755980861243,0.004973804631320911,4,4,4,12,Champions
1219,0.02412868632707775,0.05263157894736842,0.013924790052690516,5,5,5,15,Champions
1220,0.5630026809651475,0.0,0.0022685451226208487,1,1,3,5,Recent Customers
1221,0.12064343163538874,0.00956937799043062,0.007291349414976881,3,3,4,10,Loyal Customers
1222,0.35656836461126007,0.004784688995215311,0.0018905018528866725,2,3,3,8,Needs Attention
1223,0.1126005361930295,0.028708133971291867,0.016354537993152323,3,5,5,13,Champions
1224,0.02412868632707775,0.019138755980861243,0.01025930849023158,5,4,5,14,Champions
1225,0.30831099195710454,0.00956937799043062,0.0034338662673985376,2,3,4,9,Potential Loyalist
1226,0.5281501340482574,0.004784688995215311,0.002482494844329183,1,3,3,7,Needs Attention
1227,0.7426273458445041,0.0,0.0011734223269007568,1,1,2,4,Recent Customers
1228,0.2922252010723861,0.00956937799043062,0.0016881150519178708,2,3,2,7,Promising Customers
1229,0.2037533512064343,0.0,0.001802887746665828,2,1,3,6,Recent Customers
1230,0.13941018766756033,0.0,0.003273805466420743,3,1,3,7,Recent Customers
1231,0.4316353887399464,0.014354066985645932,0.015492921957922245,2,4,5,11,Loyal Customers
1232,0.12332439678284182,0.00956937799043062,0.005073445602631949,3,3,4,10,Loyal Customers
1233,0.04289544235924933,0.004784688995215311,0.0022940263738801896,4,3,3,10,Loyal Customers
1234,0.4128686327077748,0.00956937799043062,0.0022551264244786745,2,3,3,8,Needs Attention
1235,0.6005361930294906,0.0,0.001570273186850161,1,1,2,4,Recent Customers
1236,0.016085790884718495,0.004784688995215311,0.0020844305914626674,5,3,3,11,Potential Loyalist
1237,0.32439678284182305,0.004784688995215311,0.0011694966439336314,2,3,2,7,Promising Customers
1238,0.16085790884718498,0.0,0.000374081898740077,3,1,1,5,Recent Customers
1239,0.16621983914209115,0.004784688995215311,0.0016689862694598781,3,3,2,8,Promising Customers
1240,0.045576407506702415,0.03349282296650718,0.008422695558075448,4,5,5,14,Champions
1241,0.016085790884718495,0.0861244019138756,0.06169339259734677,5,5,5,15,Champions
1242,0.002680965147453083,0.04784688995215311,0.01061929361831698,5,5,5,15,Champions
1243,0.05630026809651474,0.00956937799043062,0.002326216974210618,4,3,3,10,Loyal Customers
1244,0.07506702412868632,0.019138755980861243,0.005096321627922198,4,4,4,12,Champions
1245,0.7613941018766757,0.0,0.002236390210317394,1,1,3,5,Recent Customers
1246,0.4691689008042895,0.004784688995215311,0.0005253277570553267,2,3,1,6,Promising Customers
1247,0.2064343163538874,0.00956937799043062,0.005568688352948306,2,3,4,9,Potential Loyalist
1248,0.08579088471849866,0.0,0.0005431717705422603,4,1,1,6,Recent Customers
1249,0.10723860589812333,0.05263157894736842,0.012900936246837238,3,5,5,13,Champions
1250,0.710455764075067,0.0,0.0005046643894374575,1,1,1,3,Recent Customers
1251,0.06970509383378017,0.014354066985645932,0.002329785776908005,4,4,3,11,Loyal Customers
1252,0.289544235924933,0.014354066985645932,0.005923320276987625,2,4,4,10,Loyal Customers
1253,0.7587131367292226,0.0,0.0005531287300679692,1,1,1,3,Recent Customers
1254,0.021447721179624665,0.019138755980861243,0.004670170897827249,5,4,4,13,Champions
1255,0.8150134048257373,0.0,0.0014629592897397422,1,1,2,4,Recent Customers
1256,0.04289544235924933,0.014354066985645932,0.02027693766179613,4,4,5,13,Champions
1257,0.08310991957104558,0.004784688995215311,0.00266361158122156,4,3,3,10,Loyal Customers
1258,0.0,0.10526315789473684,0.05571040193925884,5,5,5,15,Champions
1259,0.05093833780160858,0.0,0.0008042653758830734,4,1,1,6,Recent Customers
1260,0.3297587131367292,0.004784688995215311,0.0009287809019948965,2,3,2,7,Promising Customers
1261,0.17158176943699732,0.0,0.000329971497400377,3,1,1,5,Recent Customers
1262,0.28150134048257375,0.0,0.002589665989331707,2,1,3,6,Recent Customers
1263,0.0,0.10526315789473684,0.029316465078087897,5,5,5,15,Champions
1264,0.06166219839142091,0.07655502392344497,0.02219067242024279,4,5,5,14,Champions
1265,0.7131367292225201,0.0,0.0006552321752402036,1,1,1,3,Recent Customers
1266,0.010723860589812333,0.0861244019138756,0.021913947459087424,5,5,5,15,Champions
1267,0.02412868632707775,0.05263157894736842,0.03734698490774752,5,5,5,15,Champions
1268,0.07506702412868632,0.019138755980861243,0.004831230963560312,4,4,4,12,Champions
1269,0.7131367292225201,0.0,0.0005444208514863456,1,1,1,3,Recent Customers
1270,0.16890080428954424,0.004784688995215311,0.0013372303707108076,3,3,2,8,Promising Customers
1271,0.8552278820375335,0.0,0.0009487661971002622,1,1,2,4,Recent Customers
1272,0.00804289544235925,0.03349282296650718,0.005134864697053975,5,5,4,14,Champions
1273,0.08310991957104558,0.0,0.0005390319594132917,4,1,1,6,Recent Customers
1274,0.010723860589812333,0.00956937799043062,0.00336274002963962,5,3,4,12,Champions
1275,0.34316353887399464,0.0,0.0004370712663489528,2,1,1,4,Recent Customers
1276,0.10723860589812333,0.019138755980861243,0.0017823314431288804,3,4,3,10,Loyal Customers
1277,0.2707774798927614,0.02392344497607655,0.003744994486556712,2,5,4,11,Loyal Customers
1278,0.3324396782841823,0.0,0.0013386578917897625,2,1,2,5,Recent Customers
1279,0.08579088471849866,0.0,0.00016273740300083486,4,1,1,6,Recent Customers
1280,0.806970509383378,0.004784688995215311,0.003335117496761847,1,3,3,7,Needs Attention
1281,0.9758713136729222,0.0,0.0006504142915987315,1,1,1,3,Recent Customers
1282,0.00804289544235925,0.03827751196172249,0.003634575731099567,5,5,4,14,Champions
1283,0.002680965147453083,0.08133971291866028,0.01587596155143276,5,5,5,15,Champions
1284,0.005361930294906166,0.0,0.000693846620425928,5,1,1,7,Needs Attention
1285,0.02412868632707775,0.05741626794258373,0.18019530772393824,5,5,5,15,Champions
1286,0.15013404825737264,0.0,0.0005745772342792635,3,1,1,5,Recent Customers
1287,0.868632707774799,0.0,0.00027237102186455524,1,1,1,3,Recent Customers
1288,0.01876675603217158,0.06220095693779905,0.014549687405002933,5,5,5,15,Champions
1289,0.029490616621983913,0.0,0.0015804442745377134,5,1,2,8,Needs Attention
1290,0.00804289544235925,0.07655502392344497,0.2325602783266398,5,5,5,15,Champions
1291,0.09651474530831099,0.0,0.0005258630774599346,3,1,1,5,Recent Customers
1292,0.040214477211796246,0.04784688995215311,0.011078170269146965,4,5,5,14,Champions
1293,0.3672922252010724,0.0,0.0006955596457206737,2,1,1,4,Recent Customers
1294,0.19571045576407506,0.02392344497607655,0.021329984273714034,2,5,5,12,Champions
1295,0.010723860589812333,0.019138755980861243,0.004854570933201221,5,4,4,13,Champions
1296,0.4128686327077748,0.004784688995215311,0.0007716108312019848,2,3,1,6,Promising Customers
1297,0.6380697050938338,0.0,0.004518925039511999,1,1,4,6,Recent Customers
1298,0.13672922252010725,0.028708133971291867,0.00964729451565673,3,5,5,13,Champions
1299,0.08042895442359249,0.004784688995215311,0.0021338228207944997,4,3,3,10,Loyal Customers
1300,0.19302949061662197,0.0,0.0005146213489631664,2,1,1,4,Recent Customers
1301,0.00804289544235925,0.05263157894736842,0.020282041049653393,5,5,5,15,Champions
1302,0.034852546916890076,0.014354066985645932,0.002472644948884396,4,4,3,11,Loyal Customers
1303,0.058981233243967826,0.028708133971291867,0.010403595183286925,4,5,5,14,Champions
1304,0.00804289544235925,0.014354066985645932,0.006568095860324486,5,4,4,13,Champions
1305,0.7319034852546917,0.004784688995215311,0.0013794493066208926,1,3,2,6,Promising Customers
1306,0.05093833780160858,0.019138755980861243,0.004934726241784527,4,4,4,12,Champions
1307,0.3833780160857909,0.0,0.0003211922427648057,2,1,1,4,Recent Customers
1308,0.00804289544235925,0.014354066985645932,0.009921806819139718,5,4,5,14,Champions
1309,0.2225201072386059,0.0,0.0014973982357695242,2,1,2,5,Recent Customers
1310,0.026809651474530828,0.00956937799043062,0.009780053975999516,5,3,5,13,Champions
1311,0.01876675603217158,0.00956937799043062,0.002520038648705692,5,3,3,11,Potential Loyalist
1312,0.32707774798927614,0.00956937799043062,0.002532814962362336,2,3,3,8,Needs Attention
1313,0.16085790884718498,0.004784688995215311,0.00227511171958404,3,3,3,9,Potential Loyalist
1314,0.002680965147453083,0.019138755980861243,0.004010834599485051,5,4,4,13,Champions
1315,0.8525469168900804,0.0,0.0017268008731575431,1,1,2,4,Recent Customers
1316,0.002680965147453083,0.04784688995215311,0.012797833536909733,5,5,5,15,Champions
1317,0.34584450402144773,0.00956937799043062,0.002161409665645299,2,3,3,8,Needs Attention
1318,0.002680965147453083,0.06698564593301436,0.016738790979579955,5,5,5,15,Champions
1319,0.002680965147453083,0.004784688995215311,0.003505920393858776,5,3,4,12,Champions
1320,0.12064343163538874,0.0,0.00148397953762735,3,1,2,6,Recent Customers
1321,0.00804289544235925,0.004784688995215311,0.0033370089621914617,5,3,3,11,Potential Loyalist
1322,0.005361930294906166,0.014354066985645932,0.003265918412459518,5,4,3,12,Champions
1323,0.9973190348525469,0.0,0.0011127883690721563,1,1,2,4,Recent Customers
1324,0.35656836461126007,0.0,0.00041326735235738333,2,1,1,4,Recent Customers
1325,0.12332439678284182,0.014354066985645932,0.01335517345416062,3,4,5,12,Champions
1326,0.021447721179624665,0.019138755980861243,0.014956852104747785,5,4,5,14,Champions
1327,0.2064343163538874,0.004784688995215311,0.0017251592239167452,2,3,2,7,Promising Customers
1328,0.6246648793565683,0.0,0.0005610157840291939,1,1,1,3,Recent Customers
1329,0.5898123324396783,0.0,0.0015938986607068612,1,1,2,4,Recent Customers
1330,0.09383378016085792,0.004784688995215311,0.0023505562086067956,3,3,3,9,Potential Loyalist
1331,0.19839142091152814,0.004784688995215311,0.0022172614278594014,2,3,3,8,Needs Attention
1332,0.6380697050938338,0.004784688995215311,0.004802252285657531,1,3,4,8,Needs Attention
1333,0.710455764075067,0.0,0.0004237953203146742,1,1,1,3,Recent Customers
1334,0.02412868632707775,0.25837320574162675,0.4189047401622563,5,5,5,15,Champions
1335,0.05093833780160858,0.004784688995215311,0.0015448633116447676,4,3,2,9,Potential Loyalist
1336,0.10455764075067024,0.0,0.0018117383773553473,3,1,3,7,Recent Customers
1337,0.05093833780160858,0.04784688995215311,0.016748426746862898,4,5,5,14,Champions
1338,0.5764075067024129,0.00956937799043062,0.003963226771501911,1,3,4,8,Needs Attention
1339,0.4638069705093834,0.004784688995215311,0.0010326687485158242,2,3,2,7,Promising Customers
1340,0.23056300268096516,0.014354066985645932,0.008728970205565175,2,4,5,11,Loyal Customers
1341,0.18766756032171583,0.004784688995215311,0.005823465177514744,3,3,4,10,Loyal Customers
1342,0.7372654155495979,0.0,0.00043732108253776987,1,1,1,3,Recent Customers
1343,0.10187667560321716,0.014354066985645932,0.002051490542565788,3,4,3,10,Loyal Customers
1344,0.26005361930294907,0.0,0.0012982947332823185,2,1,2,5,Recent Customers
1345,0.026809651474530828,0.014354066985645932,0.0016089590080898331,5,4,2,11,Potential Loyalist
1346,0.08579088471849866,0.0,0.00047986121069061973,4,1,1,6,Recent Customers
1347,0.1581769436997319,0.00956937799043062,0.01149975293178926,3,3,5,11,Loyal Customers
1348,0.7935656836461126,0.014354066985645932,0.002058842276122405,1,4,3,8,Needs Attention
1349,0.22788203753351208,0.014354066985645932,0.0019964239169451103,2,4,3,9,Potential Loyalist
1350,0.021447721179624665,0.028708133971291867,0.005784779356275072,5,5,4,14,Champions
1351,0.10723860589812333,0.004784688995215311,0.0025687528055250205,3,3,3,9,Potential Loyalist
1352,0.026809651474530828,0.11483253588516747,0.016946530984594834,5,5,5,15,Champions
1353,0.1769436997319035,0.0,0.001616275053619476,3,1,2,6,Recent Customers
1354,0.8847184986595175,0.0,0.0007053738531384872,1,1,1,3,Recent Customers
1355,0.08042895442359249,0.02392344497607655,0.007331605509403403,4,5,4,13,Champions
1356,0.002680965147453083,0.06698564593301436,0.01660949325785363,5,5,5,15,Champions
1357,0.002680965147453083,0.05741626794258373,0.016718984124609457,5,5,5,15,Champions
1358,0.17962466487935658,0.004784688995215311,0.003045580533922861,3,3,3,9,Potential Loyalist
1359,0.010723860589812333,0.09569377990430622,0.04050419759004464,5,5,5,15,Champions
1360,0.5388739946380697,0.004784688995215311,0.0036116283297553706,1,3,4,8,Needs Attention
1361,0.28418230563002683,0.0,0.0011974046810271956,2,1,2,5,Recent Customers
1362,0.045576407506702415,0.014354066985645932,0.002503158211947052,4,4,3,11,Loyal Customers
1363,0.5817694369973191,0.0,0.0006616560200954996,1,1,1,3,Recent Customers
1364,0.1581769436997319,0.028708133971291867,0.0026674658881347376,3,5,3,11,Loyal Customers
1365,0.002680965147453083,0.0,0.0005746842983601851,5,1,1,7,Needs Attention
1366,0.04289544235924933,0.004784688995215311,0.0016655602188703868,4,3,2,9,Potential Loyalist
1367,0.6380697050938338,0.0,0.0011711382931744291,1,1,2,4,Recent Customers
1368,0.2520107238605898,0.0,0.0005415301213014624,2,1,1,4,Recent Customers
1369,0.026809651474530828,0.02392344497607655,0.007399662576842566,5,5,5,15,Champions
1370,0.28150134048257375,0.02392344497607655,0.006801566932787525,2,5,4,11,Loyal Customers
1371,0.13941018766756033,0.03827751196172249,0.0079980437251134,3,5,5,13,Champions
1372,0.2386058981233244,0.0,0.0038203319114985465,2,1,4,7,Recent Customers
1373,0.08042895442359249,0.019138755980861243,0.0035844340532012837,4,4,4,12,Champions
1374,0.029490616621983913,0.02392344497607655,0.006387157563566978,5,5,4,14,Champions
1375,0.005361930294906166,0.014354066985645932,0.006564098801303412,5,4,4,13,Champions
1376,0.002680965147453083,0.07655502392344497,0.007155378032206445,5,5,4,14,Champions
1377,0.1126005361930295,0.0,0.000604840681153103,3,1,1,5,Recent Customers
